ProductID,ProductName,Category,Price,UnitsSold,Date,StoreLocation,PromotionApplied,Revenue
P009,Whey Protein,Health,130.9,11,2023-02-03,Kolkata,Yes,1439.9
P010,Massage Gun,Electronics,115.91,6,2023-02-03,Bangalore,Yes,695.46
P001,Energy Drink,Beverages,105.57,1,2023-02-04,Kolkata,No,105.57
P002,Protein Bar,Snacks,90.7,3,2023-02-04,Kolkata,No,272.1
P003,Multivitamin,Health,168.39,10,2023-02-04,Kolkata,No,1683.9
P004,Yoga Mat,Fitness,103.62,6,2023-02-04,Mumbai,Yes,621.72
P005,Running Shoes,Apparel,55.49,3,2023-02-04,Delhi,No,166.47
P006,Sports Bottle,Accessories,149.79,3,2023-02-04,Delhi,No,449.37
P007,Fitness Tracker,Electronics,83.85,2,2023-02-04,Mumbai,Yes,167.7
P008,Gym Gloves,Accessories,34.28,8,2023-02-04,Delhi,Yes,274.24
P009,Whey Protein,Health,158.87,4,2023-02-04,Mumbai,No,635.48
P010,Massage Gun,Electronics,180.32,4,2023-02-04,Delhi,Yes,721.28
P001,Energy Drink,Beverages,101.57,5,2023-02-05,Bangalore,No,507.85
P002,Protein Bar,Snacks,153.4,10,2023-02-05,Bangalore,Yes,1534.0
P003,Multivitamin,Health,138.51,13,2023-02-05,Kolkata,No,1800.63
P004,Yoga Mat,Fitness,22.9,6,2023-02-05,Kolkata,No,137.4
P005,Running Shoes,Apparel,114.32,2,2023-02-05,Bangalore,Yes,228.64
P006,Sports Bottle,Accessories,28.99,6,2023-02-05,Kolkata,Yes,173.94
P007,Fitness Tracker,Electronics,130.71,5,2023-02-05,Bangalore,Yes,653.55
P008,Gym Gloves,Accessories,61.63,4,2023-02-05,Bangalore,No,246.52
P009,Whey Protein,Health,177.27,6,2023-02-05,Mumbai,Yes,1063.62
P010,Massage Gun,Electronics,25.45,3,2023-02-05,Bangalore,No,76.35
P001,Energy Drink,Beverages,48.06,8,2023-02-06,Kolkata,Yes,384.48
P002,Protein Bar,Snacks,157.71,2,2023-02-06,Mumbai,No,315.42
P003,Multivitamin,Health,183.7,11,2023-02-06,Bangalore,No,2020.7
P004,Yoga Mat,Fitness,196.61,2,2023-02-06,Bangalore,Yes,393.22
P005,Running Shoes,Apparel,27.04,14,2023-02-06,Delhi,Yes,378.56
P006,Sports Bottle,Accessories,99.15,5,2023-02-06,Delhi,Yes,495.75
P007,Fitness Tracker,Electronics,140.6,11,2023-02-06,Kolkata,No,1546.6
P008,Gym Gloves,Accessories,92.1,6,2023-02-06,Delhi,No,552.6
P009,Whey Protein,Health,88.6,1,2023-02-06,Bangalore,Yes,88.6
P010,Massage Gun,Electronics,136.73,8,2023-02-06,Kolkata,No,1093.84
P001,Energy Drink,Beverages,111.07,8,2023-02-07,Kolkata,No,888.56
P002,Protein Bar,Snacks,40.88,2,2023-02-07,Delhi,Yes,81.76
P003,Multivitamin,Health,74.66,4,2023-02-07,Bangalore,No,298.64
P004,Yoga Mat,Fitness,145.74,6,2023-02-07,Delhi,No,874.44
P005,Running Shoes,Apparel,160.11,2,2023-02-07,Delhi,Yes,320.22
P006,Sports Bottle,Accessories,70.64,10,2023-02-07,Delhi,No,706.4
P007,Fitness Tracker,Electronics,90.14,2,2023-02-07,Kolkata,Yes,180.28
P008,Gym Gloves,Accessories,74.12,4,2023-02-07,Bangalore,Yes,296.48
P009,Whey Protein,Health,111.99,7,2023-02-07,Mumbai,No,783.93
P010,Massage Gun,Electronics,176.81,8,2023-02-07,Bangalore,Yes,1414.48
P001,Energy Drink,Beverages,144.17,7,2023-02-08,Delhi,Yes,1009.19
P002,Protein Bar,Snacks,77.11,8,2023-02-08,Delhi,Yes,616.88
P003,Multivitamin,Health,112.96,2,2023-02-08,Delhi,Yes,225.92
P004,Yoga Mat,Fitness,32.91,7,2023-02-08,Kolkata,Yes,230.37
P005,Running Shoes,Apparel,35.23,1,2023-02-08,Bangalore,Yes,35.23
P006,Sports Bottle,Accessories,33.55,0,2023-02-08,Delhi,Yes,0.0
P007,Fitness Tracker,Electronics,191.75,1,2023-02-08,Mumbai,No,191.75
P008,Gym Gloves,Accessories,93.89,2,2023-02-08,Kolkata,No,187.78
P009,Whey Protein,Health,25.39,8,2023-02-08,Bangalore,Yes,203.12
P010,Massage Gun,Electronics,58.31,6,2023-02-08,Bangalore,Yes,349.86
P001,Energy Drink,Beverages,153.39,9,2023-02-09,Kolkata,Yes,1380.51
P002,Protein Bar,Snacks,187.07,3,2023-02-09,Kolkata,No,561.21
P003,Multivitamin,Health,85.62,5,2023-02-09,Mumbai,Yes,428.1
P004,Yoga Mat,Fitness,31.37,3,2023-02-09,Kolkata,No,94.11
P005,Running Shoes,Apparel,61.99,3,2023-02-09,Kolkata,Yes,185.97
P006,Sports Bottle,Accessories,13.47,6,2023-02-09,Mumbai,Yes,80.82
P007,Fitness Tracker,Electronics,147.77,6,2023-02-09,Delhi,Yes,886.62
P008,Gym Gloves,Accessories,162.89,5,2023-02-09,Delhi,Yes,814.45
P009,Whey Protein,Health,29.65,4,2023-02-09,Kolkata,No,118.6
P010,Massage Gun,Electronics,88.07,4,2023-02-09,Delhi,Yes,352.28
P001,Energy Drink,Beverages,39.54,6,2023-02-10,Kolkata,No,237.24
P002,Protein Bar,Snacks,94.35,11,2023-02-10,Mumbai,No,1037.85
P003,Multivitamin,Health,42.19,6,2023-02-10,Bangalore,No,253.14
P004,Yoga Mat,Fitness,113.75,5,2023-02-10,Kolkata,Yes,568.75
P005,Running Shoes,Apparel,180.95,5,2023-02-10,Delhi,Yes,904.75
P006,Sports Bottle,Accessories,77.62,5,2023-02-10,Mumbai,No,388.1
P007,Fitness Tracker,Electronics,76.54,3,2023-02-10,Kolkata,No,229.62
P008,Gym Gloves,Accessories,20.14,4,2023-02-10,Delhi,No,80.56
P009,Whey Protein,Health,43.07,4,2023-02-10,Bangalore,No,172.28
P010,Massage Gun,Electronics,57.51,8,2023-02-10,Bangalore,No,460.08
P001,Energy Drink,Beverages,80.34,5,2023-02-11,Kolkata,Yes,401.7
P002,Protein Bar,Snacks,190.46,8,2023-02-11,Kolkata,Yes,1523.68
P003,Multivitamin,Health,129.71,6,2023-02-11,Mumbai,No,778.26
P004,Yoga Mat,Fitness,47.93,7,2023-02-11,Mumbai,No,335.51
P005,Running Shoes,Apparel,161.93,3,2023-02-11,Kolkata,No,485.79
P006,Sports Bottle,Accessories,64.31,10,2023-02-11,Mumbai,Yes,643.1
P007,Fitness Tracker,Electronics,67.58,5,2023-02-11,Kolkata,No,337.9
P008,Gym Gloves,Accessories,184.87,11,2023-02-11,Delhi,Yes,2033.57
P009,Whey Protein,Health,147.28,1,2023-02-11,Delhi,Yes,147.28
P010,Massage Gun,Electronics,99.81,13,2023-02-11,Bangalore,Yes,1297.53
P001,Energy Drink,Beverages,65.93,5,2023-02-12,Kolkata,No,329.65
P002,Protein Bar,Snacks,47.68,10,2023-02-12,Kolkata,Yes,476.8
P003,Multivitamin,Health,41.8,4,2023-02-12,Delhi,No,167.2
P004,Yoga Mat,Fitness,15.95,6,2023-02-12,Bangalore,No,95.7
P005,Running Shoes,Apparel,36.59,12,2023-02-12,Kolkata,Yes,439.08
P006,Sports Bottle,Accessories,135.14,6,2023-02-12,Delhi,Yes,810.84
P007,Fitness Tracker,Electronics,190.19,4,2023-02-12,Mumbai,Yes,760.76
P008,Gym Gloves,Accessories,74.68,6,2023-02-12,Kolkata,No,448.08
P009,Whey Protein,Health,90.45,8,2023-02-12,Kolkata,No,723.6
P010,Massage Gun,Electronics,173.55,5,2023-02-12,Bangalore,No,867.75
P001,Energy Drink,Beverages,190.5,11,2023-02-13,Delhi,No,2095.5
P002,Protein Bar,Snacks,107.37,6,2023-02-13,Delhi,No,644.22
P003,Multivitamin,Health,132.3,1,2023-02-13,Kolkata,No,132.3
P004,Yoga Mat,Fitness,127.81,12,2023-02-13,Delhi,No,1533.72
P005,Running Shoes,Apparel,85.28,0,2023-02-13,Mumbai,No,0.0
P006,Sports Bottle,Accessories,91.52,1,2023-02-13,Mumbai,No,91.52
P007,Fitness Tracker,Electronics,145.42,8,2023-02-13,Kolkata,No,1163.36
P008,Gym Gloves,Accessories,69.03,2,2023-02-13,Kolkata,No,138.06
P009,Whey Protein,Health,85.97,2,2023-02-13,Mumbai,Yes,171.94
P010,Massage Gun,Electronics,113.89,11,2023-02-13,Kolkata,Yes,1252.79
P001,Energy Drink,Beverages,135.21,5,2023-02-14,Delhi,Yes,676.05
P002,Protein Bar,Snacks,197.03,8,2023-02-14,Mumbai,No,1576.24
P003,Multivitamin,Health,166.5,5,2023-02-14,Mumbai,No,832.5
P004,Yoga Mat,Fitness,86.72,7,2023-02-14,Kolkata,No,607.04
P005,Running Shoes,Apparel,159.89,10,2023-02-14,Kolkata,Yes,1598.9
P006,Sports Bottle,Accessories,43.93,6,2023-02-14,Mumbai,No,263.58
P007,Fitness Tracker,Electronics,125.2,3,2023-02-14,Delhi,No,375.6
P008,Gym Gloves,Accessories,124.71,5,2023-02-14,Kolkata,Yes,623.55
P009,Whey Protein,Health,189.2,4,2023-02-14,Kolkata,No,756.8
P010,Massage Gun,Electronics,56.16,1,2023-02-14,Bangalore,Yes,56.16
P001,Energy Drink,Beverages,147.37,9,2023-02-15,Kolkata,Yes,1326.33
P002,Protein Bar,Snacks,187.15,4,2023-02-15,Bangalore,Yes,748.6
P003,Multivitamin,Health,194.06,3,2023-02-15,Kolkata,No,582.18
P004,Yoga Mat,Fitness,104.15,5,2023-02-15,Delhi,Yes,520.75
P005,Running Shoes,Apparel,192.99,4,2023-02-15,Mumbai,No,771.96
P006,Sports Bottle,Accessories,43.42,8,2023-02-15,Kolkata,No,347.36
P007,Fitness Tracker,Electronics,48.65,3,2023-02-15,Kolkata,Yes,145.95
P008,Gym Gloves,Accessories,125.43,8,2023-02-15,Mumbai,No,1003.44
P009,Whey Protein,Health,67.92,2,2023-02-15,Kolkata,No,135.84
P010,Massage Gun,Electronics,146.6,6,2023-02-15,Kolkata,Yes,879.6
P001,Energy Drink,Beverages,159.41,12,2023-02-16,Bangalore,No,1912.92
P002,Protein Bar,Snacks,109.66,7,2023-02-16,Bangalore,No,767.62
P003,Multivitamin,Health,129.01,11,2023-02-16,Delhi,No,1419.11
P004,Yoga Mat,Fitness,63.15,3,2023-02-16,Bangalore,No,189.45
P005,Running Shoes,Apparel,13.54,5,2023-02-16,Bangalore,Yes,67.7
P006,Sports Bottle,Accessories,112.27,5,2023-02-16,Kolkata,No,561.35
P007,Fitness Tracker,Electronics,23.77,0,2023-02-16,Mumbai,No,0.0
P008,Gym Gloves,Accessories,64.8,6,2023-02-16,Mumbai,No,388.8
P009,Whey Protein,Health,62.67,8,2023-02-16,Kolkata,No,501.36
P010,Massage Gun,Electronics,188.41,8,2023-02-16,Kolkata,No,1507.28
P001,Energy Drink,Beverages,177.17,16,2023-02-17,Delhi,Yes,2834.72
P002,Protein Bar,Snacks,120.17,3,2023-02-17,Delhi,Yes,360.51
P003,Multivitamin,Health,48.77,3,2023-02-17,Delhi,Yes,146.31
P004,Yoga Mat,Fitness,57.92,2,2023-02-17,Bangalore,Yes,115.84
P005,Running Shoes,Apparel,41.12,4,2023-02-17,Kolkata,No,164.48
P006,Sports Bottle,Accessories,108.79,3,2023-02-17,Bangalore,Yes,326.37
P007,Fitness Tracker,Electronics,167.6,3,2023-02-17,Mumbai,Yes,502.8
P008,Gym Gloves,Accessories,53.21,13,2023-02-17,Kolkata,Yes,691.73
P009,Whey Protein,Health,169.6,5,2023-02-17,Kolkata,No,848.0
P010,Massage Gun,Electronics,20.42,8,2023-02-17,Mumbai,No,163.36
P001,Energy Drink,Beverages,166.49,3,2023-02-18,Mumbai,No,499.47
P002,Protein Bar,Snacks,186.97,14,2023-02-18,Delhi,Yes,2617.58
P003,Multivitamin,Health,36.33,5,2023-02-18,Kolkata,No,181.65
P004,Yoga Mat,Fitness,104.82,3,2023-02-18,Bangalore,Yes,314.46
P005,Running Shoes,Apparel,99.65,12,2023-02-18,Kolkata,Yes,1195.8
P006,Sports Bottle,Accessories,134.95,8,2023-02-18,Kolkata,No,1079.6
P007,Fitness Tracker,Electronics,57.62,3,2023-02-18,Delhi,Yes,172.86
P008,Gym Gloves,Accessories,60.26,4,2023-02-18,Mumbai,Yes,241.04
P009,Whey Protein,Health,164.41,3,2023-02-18,Bangalore,No,493.23
P010,Massage Gun,Electronics,196.99,3,2023-02-18,Mumbai,No,590.97
P001,Energy Drink,Beverages,149.29,15,2023-02-19,Delhi,No,2239.35
P002,Protein Bar,Snacks,181.11,3,2023-02-19,Bangalore,Yes,543.33
P003,Multivitamin,Health,56.2,4,2023-02-19,Kolkata,No,224.8
P004,Yoga Mat,Fitness,44.71,4,2023-02-19,Bangalore,No,178.84
P005,Running Shoes,Apparel,38.47,12,2023-02-19,Kolkata,Yes,461.64
P006,Sports Bottle,Accessories,17.65,13,2023-02-19,Mumbai,No,229.45
P007,Fitness Tracker,Electronics,167.61,3,2023-02-19,Delhi,No,502.83
P008,Gym Gloves,Accessories,168.71,0,2023-02-19,Delhi,No,0.0
P009,Whey Protein,Health,37.82,8,2023-02-19,Bangalore,No,302.56
P010,Massage Gun,Electronics,154.98,3,2023-02-19,Bangalore,No,464.94
P001,Energy Drink,Beverages,148.7,11,2023-02-20,Delhi,Yes,1635.7
P002,Protein Bar,Snacks,36.71,4,2023-02-20,Kolkata,Yes,146.84
P003,Multivitamin,Health,113.3,8,2023-02-20,Delhi,No,906.4
P004,Yoga Mat,Fitness,199.83,1,2023-02-20,Mumbai,Yes,199.83
P005,Running Shoes,Apparel,17.21,8,2023-02-20,Mumbai,No,137.68
P006,Sports Bottle,Accessories,175.74,3,2023-02-20,Mumbai,Yes,527.22
P007,Fitness Tracker,Electronics,121.93,12,2023-02-20,Bangalore,Yes,1463.16
P008,Gym Gloves,Accessories,153.07,6,2023-02-20,Mumbai,Yes,918.42
P009,Whey Protein,Health,21.25,2,2023-02-20,Kolkata,No,42.5
P010,Massage Gun,Electronics,185.98,4,2023-02-20,Kolkata,No,743.92
P001,Energy Drink,Beverages,107.25,8,2023-02-21,Delhi,Yes,858.0
P002,Protein Bar,Snacks,183.85,7,2023-02-21,Mumbai,Yes,1286.95
P003,Multivitamin,Health,93.57,6,2023-02-21,Bangalore,Yes,561.42
P004,Yoga Mat,Fitness,54.81,5,2023-02-21,Bangalore,Yes,274.05
P005,Running Shoes,Apparel,75.71,7,2023-02-21,Delhi,Yes,529.97
P006,Sports Bottle,Accessories,192.73,5,2023-02-21,Delhi,Yes,963.65
P007,Fitness Tracker,Electronics,85.47,5,2023-02-21,Mumbai,No,427.35
P008,Gym Gloves,Accessories,43.76,8,2023-02-21,Delhi,Yes,350.08
P009,Whey Protein,Health,111.93,9,2023-02-21,Delhi,No,1007.37
P010,Massage Gun,Electronics,171.12,4,2023-02-21,Bangalore,No,684.48
P001,Energy Drink,Beverages,152.02,11,2023-02-22,Delhi,No,1672.22
P002,Protein Bar,Snacks,170.2,5,2023-02-22,Mumbai,No,851.0
P003,Multivitamin,Health,196.08,15,2023-02-22,Bangalore,No,2941.2
P004,Yoga Mat,Fitness,199.86,6,2023-02-22,Bangalore,Yes,1199.16
P005,Running Shoes,Apparel,195.7,9,2023-02-22,Bangalore,Yes,1761.3
P006,Sports Bottle,Accessories,119.88,4,2023-02-22,Bangalore,No,479.52
P007,Fitness Tracker,Electronics,61.84,4,2023-02-22,Delhi,Yes,247.36
P008,Gym Gloves,Accessories,127.73,11,2023-02-22,Delhi,Yes,1405.03
P009,Whey Protein,Health,72.0,7,2023-02-22,Bangalore,Yes,504.0
P010,Massage Gun,Electronics,181.94,7,2023-02-22,Kolkata,Yes,1273.58
P001,Energy Drink,Beverages,182.17,5,2023-02-23,Delhi,No,910.85
P002,Protein Bar,Snacks,103.71,7,2023-02-23,Kolkata,Yes,725.97
P003,Multivitamin,Health,194.23,9,2023-02-23,Kolkata,Yes,1748.07
P004,Yoga Mat,Fitness,32.05,2,2023-02-23,Delhi,No,64.1
P005,Running Shoes,Apparel,198.2,2,2023-02-23,Mumbai,Yes,396.4
P006,Sports Bottle,Accessories,148.09,5,2023-02-23,Mumbai,No,740.45
P007,Fitness Tracker,Electronics,191.55,4,2023-02-23,Delhi,No,766.2
P008,Gym Gloves,Accessories,35.71,6,2023-02-23,Mumbai,No,214.26
P009,Whey Protein,Health,193.58,11,2023-02-23,Kolkata,Yes,2129.38
P010,Massage Gun,Electronics,26.09,3,2023-02-23,Delhi,Yes,78.27
P001,Energy Drink,Beverages,167.05,11,2023-02-24,Mumbai,Yes,1837.55
P002,Protein Bar,Snacks,53.92,6,2023-02-24,Kolkata,Yes,323.52
P003,Multivitamin,Health,109.14,2,2023-02-24,Bangalore,Yes,218.28
P004,Yoga Mat,Fitness,108.6,7,2023-02-24,Bangalore,Yes,760.2
P005,Running Shoes,Apparel,93.09,13,2023-02-24,Delhi,Yes,1210.17
P006,Sports Bottle,Accessories,191.54,9,2023-02-24,Delhi,No,1723.86
P007,Fitness Tracker,Electronics,98.29,1,2023-02-24,Bangalore,No,98.29
P008,Gym Gloves,Accessories,13.38,8,2023-02-24,Mumbai,Yes,107.04
P009,Whey Protein,Health,72.6,2,2023-02-24,Kolkata,Yes,145.2
P010,Massage Gun,Electronics,197.03,3,2023-02-24,Mumbai,Yes,591.09
P001,Energy Drink,Beverages,115.36,3,2023-02-25,Kolkata,No,346.08
P002,Protein Bar,Snacks,59.86,10,2023-02-25,Mumbai,Yes,598.6
P003,Multivitamin,Health,41.47,4,2023-02-25,Delhi,Yes,165.88
P004,Yoga Mat,Fitness,85.54,7,2023-02-25,Mumbai,No,598.78
P005,Running Shoes,Apparel,16.84,8,2023-02-25,Delhi,No,134.72
P006,Sports Bottle,Accessories,23.71,6,2023-02-25,Delhi,Yes,142.26
P007,Fitness Tracker,Electronics,173.29,3,2023-02-25,Bangalore,Yes,519.87
P008,Gym Gloves,Accessories,69.61,6,2023-02-25,Delhi,No,417.66
P009,Whey Protein,Health,143.83,8,2023-02-25,Kolkata,Yes,1150.64
P010,Massage Gun,Electronics,190.9,5,2023-02-25,Mumbai,No,954.5
P001,Energy Drink,Beverages,115.36,2,2023-02-26,Kolkata,Yes,230.72
P002,Protein Bar,Snacks,128.46,3,2023-02-26,Bangalore,No,385.38
P003,Multivitamin,Health,126.91,7,2023-02-26,Mumbai,No,888.37
P004,Yoga Mat,Fitness,83.62,5,2023-02-26,Kolkata,Yes,418.1
P005,Running Shoes,Apparel,125.08,4,2023-02-26,Bangalore,Yes,500.32
P006,Sports Bottle,Accessories,26.31,2,2023-02-26,Delhi,Yes,52.62
P007,Fitness Tracker,Electronics,81.41,5,2023-02-26,Kolkata,No,407.05
P008,Gym Gloves,Accessories,22.93,0,2023-02-26,Mumbai,Yes,0.0
P009,Whey Protein,Health,178.15,3,2023-02-26,Kolkata,Yes,534.45
P010,Massage Gun,Electronics,150.89,5,2023-02-26,Mumbai,No,754.45
P001,Energy Drink,Beverages,136.37,12,2023-02-27,Bangalore,Yes,1636.44
P002,Protein Bar,Snacks,63.35,6,2023-02-27,Kolkata,Yes,380.1
P003,Multivitamin,Health,147.14,11,2023-02-27,Delhi,No,1618.54
P004,Yoga Mat,Fitness,93.57,7,2023-02-27,Mumbai,Yes,654.99
P005,Running Shoes,Apparel,172.51,3,2023-02-27,Delhi,Yes,517.53
P006,Sports Bottle,Accessories,64.49,12,2023-02-27,Mumbai,Yes,773.88
P007,Fitness Tracker,Electronics,190.31,2,2023-02-27,Kolkata,Yes,380.62
P008,Gym Gloves,Accessories,190.52,2,2023-02-27,Mumbai,Yes,381.04
P009,Whey Protein,Health,114.54,7,2023-02-27,Mumbai,Yes,801.78
P010,Massage Gun,Electronics,163.69,8,2023-02-27,Mumbai,No,1309.52
P001,Energy Drink,Beverages,166.21,8,2023-02-28,Bangalore,Yes,1329.68
P002,Protein Bar,Snacks,50.52,4,2023-02-28,Kolkata,Yes,202.08
P003,Multivitamin,Health,189.05,2,2023-02-28,Kolkata,No,378.1
P004,Yoga Mat,Fitness,166.44,7,2023-02-28,Bangalore,Yes,1165.08
P005,Running Shoes,Apparel,29.49,8,2023-02-28,Bangalore,Yes,235.92
P006,Sports Bottle,Accessories,145.6,13,2023-02-28,Mumbai,No,1892.8
P007,Fitness Tracker,Electronics,86.46,3,2023-02-28,Delhi,Yes,259.38
P008,Gym Gloves,Accessories,143.62,2,2023-02-28,Kolkata,Yes,287.24
P009,Whey Protein,Health,107.32,2,2023-02-28,Kolkata,No,214.64
P010,Massage Gun,Electronics,150.59,8,2023-02-28,Mumbai,Yes,1204.72
P001,Energy Drink,Beverages,85.35,2,2023-03-01,Mumbai,Yes,170.7
P002,Protein Bar,Snacks,113.21,8,2023-03-01,Delhi,Yes,905.68
P003,Multivitamin,Health,196.9,3,2023-03-01,Mumbai,Yes,590.7
P004,Yoga Mat,Fitness,56.67,4,2023-03-01,Bangalore,Yes,226.68
P005,Running Shoes,Apparel,131.59,12,2023-03-01,Mumbai,Yes,1579.08
P006,Sports Bottle,Accessories,29.71,9,2023-03-01,Bangalore,No,267.39
P007,Fitness Tracker,Electronics,180.43,7,2023-03-01,Kolkata,Yes,1263.01
P008,Gym Gloves,Accessories,64.27,6,2023-03-01,Bangalore,Yes,385.62
P009,Whey Protein,Health,23.32,10,2023-03-01,Bangalore,No,233.2
P010,Massage Gun,Electronics,73.19,4,2023-03-01,Mumbai,Yes,292.76
P001,Energy Drink,Beverages,47.68,6,2023-03-02,Bangalore,No,286.08
P002,Protein Bar,Snacks,98.79,11,2023-03-02,Delhi,No,1086.69
P003,Multivitamin,Health,74.9,6,2023-03-02,Mumbai,No,449.4
P004,Yoga Mat,Fitness,100.19,7,2023-03-02,Delhi,Yes,701.33
P005,Running Shoes,Apparel,72.07,5,2023-03-02,Mumbai,Yes,360.35
P006,Sports Bottle,Accessories,133.69,3,2023-03-02,Mumbai,Yes,401.07
P007,Fitness Tracker,Electronics,195.06,8,2023-03-02,Bangalore,No,1560.48
P008,Gym Gloves,Accessories,123.46,4,2023-03-02,Kolkata,Yes,493.84
P009,Whey Protein,Health,179.38,2,2023-03-02,Kolkata,No,358.76
P010,Massage Gun,Electronics,23.74,4,2023-03-02,Kolkata,Yes,94.96
P001,Energy Drink,Beverages,23.51,3,2023-03-03,Mumbai,No,70.53
P002,Protein Bar,Snacks,191.25,8,2023-03-03,Kolkata,No,1530.0
P003,Multivitamin,Health,127.09,5,2023-03-03,Kolkata,Yes,635.45
P004,Yoga Mat,Fitness,193.62,5,2023-03-03,Delhi,No,968.1
P005,Running Shoes,Apparel,182.71,12,2023-03-03,Delhi,Yes,2192.52
P006,Sports Bottle,Accessories,54.14,1,2023-03-03,Delhi,Yes,54.14
P007,Fitness Tracker,Electronics,117.62,8,2023-03-03,Delhi,Yes,940.96
P008,Gym Gloves,Accessories,27.24,5,2023-03-03,Delhi,Yes,136.2
P009,Whey Protein,Health,141.59,1,2023-03-03,Kolkata,No,141.59
P010,Massage Gun,Electronics,93.99,6,2023-03-03,Delhi,Yes,563.94
P001,Energy Drink,Beverages,39.05,10,2023-03-04,Mumbai,No,390.5
P002,Protein Bar,Snacks,118.05,7,2023-03-04,Kolkata,Yes,826.35
P003,Multivitamin,Health,43.66,6,2023-03-04,Delhi,Yes,261.96
P004,Yoga Mat,Fitness,169.35,6,2023-03-04,Delhi,Yes,1016.1
P005,Running Shoes,Apparel,103.32,5,2023-03-04,Delhi,Yes,516.6
P006,Sports Bottle,Accessories,21.85,9,2023-03-04,Mumbai,No,196.65
P007,Fitness Tracker,Electronics,115.84,7,2023-03-04,Mumbai,Yes,810.88
P008,Gym Gloves,Accessories,176.58,2,2023-03-04,Bangalore,No,353.16
P009,Whey Protein,Health,182.49,8,2023-03-04,Delhi,Yes,1459.92
P010,Massage Gun,Electronics,137.44,5,2023-03-04,Kolkata,No,687.2
P001,Energy Drink,Beverages,154.91,7,2023-03-05,Delhi,No,1084.37
P002,Protein Bar,Snacks,160.7,4,2023-03-05,Delhi,Yes,642.8
P003,Multivitamin,Health,142.4,10,2023-03-05,Kolkata,Yes,1424.0
P004,Yoga Mat,Fitness,75.56,10,2023-03-05,Bangalore,No,755.6
P005,Running Shoes,Apparel,186.8,1,2023-03-05,Delhi,Yes,186.8
P006,Sports Bottle,Accessories,18.8,4,2023-03-05,Mumbai,No,75.2
P007,Fitness Tracker,Electronics,69.7,8,2023-03-05,Kolkata,Yes,557.6
P008,Gym Gloves,Accessories,187.38,6,2023-03-05,Delhi,No,1124.28
P009,Whey Protein,Health,87.14,7,2023-03-05,Kolkata,Yes,609.98
P010,Massage Gun,Electronics,172.0,12,2023-03-05,Bangalore,No,2064.0
P001,Energy Drink,Beverages,134.49,4,2023-03-06,Kolkata,No,537.96
P002,Protein Bar,Snacks,68.36,1,2023-03-06,Kolkata,No,68.36
P003,Multivitamin,Health,81.68,6,2023-03-06,Bangalore,Yes,490.08
P004,Yoga Mat,Fitness,104.26,14,2023-03-06,Mumbai,Yes,1459.64
P005,Running Shoes,Apparel,51.64,12,2023-03-06,Bangalore,Yes,619.68
P006,Sports Bottle,Accessories,16.7,3,2023-03-06,Mumbai,No,50.1
P007,Fitness Tracker,Electronics,148.18,7,2023-03-06,Kolkata,No,1037.26
P008,Gym Gloves,Accessories,65.88,17,2023-03-06,Kolkata,No,1119.96
P009,Whey Protein,Health,193.39,13,2023-03-06,Delhi,No,2514.07
P010,Massage Gun,Electronics,176.53,1,2023-03-06,Kolkata,Yes,176.53
P001,Energy Drink,Beverages,160.75,7,2023-03-07,Bangalore,No,1125.25
P002,Protein Bar,Snacks,156.18,3,2023-03-07,Kolkata,No,468.54
P003,Multivitamin,Health,70.95,3,2023-03-07,Mumbai,Yes,212.85
P004,Yoga Mat,Fitness,37.01,3,2023-03-07,Mumbai,Yes,111.03
P005,Running Shoes,Apparel,58.76,7,2023-03-07,Delhi,Yes,411.32
P006,Sports Bottle,Accessories,118.48,5,2023-03-07,Delhi,No,592.4
P007,Fitness Tracker,Electronics,46.66,4,2023-03-07,Bangalore,No,186.64
P008,Gym Gloves,Accessories,177.62,9,2023-03-07,Mumbai,No,1598.58
P009,Whey Protein,Health,198.88,7,2023-03-07,Delhi,Yes,1392.16
P010,Massage Gun,Electronics,43.89,3,2023-03-07,Delhi,No,131.67
P001,Energy Drink,Beverages,51.4,4,2023-03-08,Kolkata,No,205.6
P002,Protein Bar,Snacks,52.6,6,2023-03-08,Delhi,No,315.6
P003,Multivitamin,Health,17.83,5,2023-03-08,Bangalore,Yes,89.15
P004,Yoga Mat,Fitness,74.27,5,2023-03-08,Bangalore,No,371.35
P005,Running Shoes,Apparel,26.2,3,2023-03-08,Mumbai,No,78.6
P006,Sports Bottle,Accessories,40.96,12,2023-03-08,Delhi,Yes,491.52
P007,Fitness Tracker,Electronics,91.7,4,2023-03-08,Kolkata,No,366.8
P008,Gym Gloves,Accessories,50.38,8,2023-03-08,Kolkata,Yes,403.04
P009,Whey Protein,Health,136.62,10,2023-03-08,Mumbai,No,1366.2
P010,Massage Gun,Electronics,70.94,11,2023-03-08,Mumbai,Yes,780.34
P001,Energy Drink,Beverages,189.91,5,2023-03-09,Bangalore,Yes,949.55
P002,Protein Bar,Snacks,31.67,3,2023-03-09,Kolkata,Yes,95.01
P003,Multivitamin,Health,186.35,13,2023-03-09,Kolkata,Yes,2422.55
P004,Yoga Mat,Fitness,68.95,5,2023-03-09,Bangalore,No,344.75
P005,Running Shoes,Apparel,137.9,3,2023-03-09,Delhi,Yes,413.7
P006,Sports Bottle,Accessories,22.05,7,2023-03-09,Bangalore,Yes,154.35
P007,Fitness Tracker,Electronics,189.14,2,2023-03-09,Delhi,Yes,378.28
